timestamp,solar_irradiance,ambient_temperature,module_temperature,humidity,cloud_cover,wind_speed,wind_direction,pv_power,wind_power,total_power
2019-01-01 00:00:00,0.0,10.48,10.48,61.6,20.0,3,63.5,0.0,0.01,0.01
2019-01-01 01:00:00,0.0,9.87,9.87,62.1,20.0,3,57.2,0.0,0.016,0.016
2019-01-01 02:00:00,0.0,9.31,9.31,62.6,20.0,3,65.0,0.0,0.023,0.023
2019-01-01 03:00:00,0.0,8.85,8.85,62.9,20.0,3,73.8,0.0,0.007,0.007
2019-01-01 04:00:00,0.0,8.27,8.27,63.4,20.0,3,56.2,0.0,0.0,0.0
2019-01-01 05:00:00,0.0,8.03,8.03,63.6,20.0,1,56.2,0.0,0.0,0.0
2019-01-01 06:00:00,0.0,7.66,7.66,63.9,20.0,1,74.3,0.0,0.0,0.0
2019-01-01 07:00:00,7.42,9.91,10.21,62.1,20.0,0,66.2,0.0014,0.006,0.0074
2019-01-01 08:00:00,138.05,14.07,19.73,58.7,66.9,0,53.9,0.1091,0.023,0.1321
2019-01-01 09:00:00,280.41,17.97,29.44,55.6,69.0,0,64.0,0.2207,0.043,0.2637
2019-01-01 10:00:00,402.8,23.1,39.55,51.5,69.6,0,53.9,0.3065,0.059,0.3655
2019-01-01 11:00:00,625.99,25.57,51.16,49.5,45.6,0,53.9,0.4602,0.076,0.5362
2019-01-01 12:00:00,726.41,26.52,56.25,48.8,31.4,0,61.0,0.5255,0.076,0.6015
2019-01-01 13:00:00,684.43,26.54,54.58,48.8,29.4,0,39.4,0.5007,0.052,0.5527
2019-01-01 14:00:00,574.66,25.61,49.2,49.5,26.8,0,41.3,0.4323,0.024,0.4563
2019-01-01 15:00:00,371.91,23.58,38.83,51.1,33.2,0,52.9,0.2874,0.005,0.2924
2019-01-01 16:00:00,162.86,19.6,24.44,54.3,53.0,1,48.4,0.1152,0.001,0.1162
2019-01-01 17:00:00,0.0,17.14,17.14,56.3,20.0,1,61.7,0.0,0.002,0.002
2019-01-01 18:00:00,0.0,16.06,16.06,57.2,20.0,1,49.5,0.0,0.011,0.011
2019-01-01 19:00:00,0.0,15.09,15.09,57.9,20.0,1,44.4,0.0,0.04,0.04
2019-01-01 20:00:00,0.0,14.19,14.19,58.6,20.0,1,73.2,0.0,0.089,0.089
2019-01-01 21:00:00,0.0,13.37,13.37,59.3,20.0,1,56.3,0.0,0.109,0.109
2019-01-01 22:00:00,0.0,12.61,12.61,59.9,20.0,1,59.2,0.0,0.084,0.084
2019-01-01 23:00:00,0.0,11.92,11.92,60.5,20.0,2,44.3,0.0,0.051,0.051
2019-01-02 00:00:00,0.0,11.29,11.29,61.0,20.0,2,53.9,0.0,0.035,0.035
2019-01-02 01:00:00,0.0,10.64,10.64,61.5,20.0,2,60.5,0.0,0.035,0.035
2019-01-02 02:00:00,0.0,10.02,10.02,62.0,20.0,2,47.9,0.0,0.042,0.042
2019-01-02 03:00:00,0.0,9.38,9.38,62.5,20.0,2,63.1,0.0,0.016,0.016
2019-01-02 04:00:00,0.0,8.76,8.76,63.0,20.0,1,53.4,0.0,0.04,0.04
2019-01-02 05:00:00,0.0,8.23,8.23,63.4,20.0,1,56.5,0.0,0.093,0.093
2019-01-02 06:00:00,0.0,7.82,7.82,63.7,20.0,1,53.4,0.0,0.139,0.139
2019-01-02 07:00:00,6.49,10.1,10.36,61.9,20.0,0,77.9,0.0007,0.192,0.1927
2019-01-02 08:00:00,138.0,14.18,19.83,58.7,66.9,0,59.2,0.109,0.218,0.327
2019-01-02 09:00:00,292.87,17.91,29.9,55.7,63.0,0,48.8,0.2309,0.205,0.4359
2019-01-02 10:00:00,547.86,22.57,39.31,51.9,44.6,1,67.6,0.4236,0.157,0.5806
2019-01-02 11:00:00,688.88,24.46,45.5,50.4,35.7,1,47.2,0.5207,0.14,0.6607
2019-01-02 12:00:00,758.95,25.23,48.43,49.8,29.4,1,61.5,0.5683,0.136,0.7043
2019-01-02 13:00:00,724.45,25.19,47.36,49.8,25.6,1,39.8,0.5474,0.08,0.6274
2019-01-02 14:00:00,586.38,24.31,42.29,50.6,25.3,1,46.1,0.4544,0.033,0.4874
2019-01-02 15:00:00,389.42,22.43,34.36,52.1,27.9,1,61.3,0.3076,0.011,0.3186
2019-01-02 16:00:00,187.34,18.36,23.93,55.3,37.7,1,66.8,0.1331,0.003,0.1361
2019-01-02 17:00:00,0.0,15.8,15.8,57.4,20.0,1,61.1,0.0,0.002,0.002
2019-01-02 18:00:00,0.0,14.74,14.74,58.2,20.0,1,58.2,0.0,0.003,0.003
2019-01-02 19:00:00,0.0,13.75,13.75,59.0,20.0,0,56.4,0.0,0.003,0.003
2019-01-02 20:00:00,0.0,12.97,12.97,59.6,20.0,0,44.6,0.0,0.006,0.006
2019-01-02 21:00:00,0.0,12.28,12.28,60.2,20.0,0,52.2,0.0,0.011,0.011
2019-01-02 22:00:00,0.0,11.64,11.64,60.7,20.0,1,54.8,0.0,0.01,0.01
2019-01-02 23:00:00,0.0,11.06,11.06,61.2,20.0,1,69.9,0.0,0.011,0.011
2019-01-03 00:00:00,0.0,10.52,10.52,61.6,20.0,1,63.7,0.0,0.012,0.012
2019-01-03 01:00:00,0.0,10.0,10.0,62.0,20.0,1,42.6,0.0,0.007,0.007
2019-01-03 02:00:00,0.0,9.49,9.49,62.4,20.0,1,63.5,0.0,0.004,0.004
2019-01-03 03:00:00,0.0,8.98,8.98,62.8,20.0,2,56.4,0.0,0.001,0.001
2019-01-03 04:00:00,0.0,8.49,8.49,63.2,20.0,2,53.5,0.0,0.0,0.0
2019-01-03 05:00:00,0.0,8.03,8.03,63.6,20.0,1,66.3,0.0,0.0,0.0
2019-01-03 06:00:00,0.0,7.69,7.69,63.8,20.0,1,70.5,0.0,0.0,0.0
2019-01-03 07:00:00,8.34,10.05,10.3,62.0,20.0,1,69.5,0.0021,0.0,0.0021
2019-01-03 08:00:00,216.69,13.95,22.84,58.8,39.9,0,51.8,0.1751,0.0,0.1751
2019-01-03 09:00:00,481.44,17.52,37.28,56.0,29.7,0,57.1,0.3782,0.001,0.3792
2019-01-03 10:00:00,676.6,21.85,49.57,52.5,25.9,0,63.5,0.5056,0.004,0.5096
2019-01-03 11:00:00,781.65,24.66,56.65,50.3,24.7,0,70.0,0.5656,0.025,0.5906
2019-01-03 12:00:00,795.42,25.65,58.21,49.5,24.5,0,55.4,0.5719,0.058,0.6299
2019-01-03 13:00:00,728.27,25.68,55.52,49.5,24.7,0,58.4,0.5315,0.066,0.5975
2019-01-03 14:00:00,587.68,25.01,49.13,50.0,25.1,0,49.2,0.4425,0.069,0.5115
2019-01-03 15:00:00,392.22,23.36,39.45,51.3,27.9,0,48.3,0.3035,0.081,0.3845
2019-01-03 16:00:00,181.45,19.3,26.54,54.6,40.2,0,68.4,0.1282,0.091,0.2192
2019-01-03 17:00:00,0.0,17.07,17.07,56.3,20.0,0,73.8,0.0,0.1,0.1
2019-01-03 18:00:00,0.0,16.18,16.18,57.1,20.0,0,59.5,0.0,0.101,0.101
2019-01-03 19:00:00,0.0,15.36,15.36,57.7,20.0,0,70.3,0.0,0.112,0.112
2019-01-03 20:00:00,0.0,14.56,14.56,58.3,20.0,0,63.8,0.0,0.133,0.133
2019-01-03 21:00:00,0.0,13.78,13.78,59.0,20.0,0,53.8,0.0,0.16,0.16
2019-01-03 22:00:00,0.0,13.02,13.02,59.6,20.0,0,63.8,0.0,0.18,0.18
2019-01-03 23:00:00,0.0,12.33,12.33,60.1,20.0,0,75.6,0.0,0.194,0.194
2019-01-04 00:00:00,0.0,11.7,11.7,60.6,20.0,0,60.7,0.0,0.22,0.22
2019-01-04 01:00:00,0.0,11.07,11.07,61.1,20.0,0,76.7,0.0,0.257,0.257
2019-01-04 02:00:00,0.0,10.47,10.47,61.6,20.0,0,34.9,0.0,0.207,0.207
2019-01-04 03:00:00,0.0,9.9,9.9,62.1,20.0,0,69.3,0.0,0.058,0.058
2019-01-04 04:00:00,0.0,9.33,9.33,62.5,20.0,0,62.0,0.0,0.018,0.018
2019-01-04 05:00:00,0.0,8.77,8.77,63.0,20.0,0,58.1,0.0,0.0,0.0
2019-01-04 06:00:00,0.0,8.33,8.33,63.3,20.0,0,62.0,0.0,0.0,0.0
2019-01-04 07:00:00,8.34,10.55,10.88,61.6,20.0,0,41.2,0.0021,0.0,0.0021
2019-01-04 08:00:00,207.25,14.44,22.95,58.4,40.1,0,58.9,0.167,0.0,0.167
2019-01-04 09:00:00,402.93,18.33,34.85,55.3,39.5,0,64.7,0.3171,0.0,0.3171
2019-01-04 10:00:00,624.83,22.9,42.0,51.7,32.2,1,75.9,0.4805,0.0,0.4805
2019-01-04 11:00:00,767.52,24.54,48.0,50.4,27.1,1,55.9,0.5759,0.0,0.5759
2019-01-04 12:00:00,798.32,25.17,49.58,49.9,24.7,1,53.0,0.5957,0.001,0.5967
2019-01-04 13:00:00,727.29,25.02,47.27,50.0,25.3,1,56.1,0.5497,0.009,0.5587
2019-01-04 14:00:00,590.06,24.28,48.5,50.6,25.1,0,70.3,0.4455,0.035,0.4805
2019-01-04 15:00:00,393.86,22.54,38.71,52.0,27.8,0,64.4,0.3059,0.105,0.4109
2019-01-04 16:00:00,191.87,18.58,26.22,55.1,33.3,0,55.8,0.1359,0.229,0.3649
2019-01-04 17:00:00,0.0,16.36,16.36,56.9,20.0,1,66.2,0.0,0.368,0.368
2019-01-04 18:00:00,0.0,15.43,15.43,57.7,20.0,1,62.1,0.0,0.479,0.479
2019-01-04 19:00:00,0.0,14.53,14.53,58.4,20.0,1,70.8,0.0,0.494,0.494
2019-01-04 20:00:00,0.0,13.71,13.71,59.0,20.0,1,54.1,0.0,0.449,0.449
2019-01-04 21:00:00,0.0,12.98,12.98,59.6,20.0,1,57.8,0.0,0.42,0.42
2019-01-04 22:00:00,0.0,12.28,12.28,60.2,20.0,1,57.2,0.0,0.424,0.424
2019-01-04 23:00:00,0.0,11.61,11.61,60.7,20.0,1,46.5,0.0,0.398,0.398
2019-01-05 00:00:00,0.0,11.0,11.0,61.2,20.0,0,65.0,0.0,0.395,0.395
2019-01-05 01:00:00,0.0,10.42,10.42,61.7,20.0,0,64.6,0.0,0.423,0.423
2019-01-05 02:00:00,0.0,9.88,9.88,62.1,20.0,0,62.0,0.0,0.291,0.291
2019-01-05 03:00:00,0.0,9.32,9.32,62.5,20.0,0,59.6,0.0,0.126,0.126
2019-01-05 04:00:00,0.0,8.75,8.75,63.0,20.0,0,47.8,0.0,0.139,0.139
2019-01-05 05:00:00,0.0,8.23,8.23,63.4,20.0,0,57.8,0.0,0.092,0.092
2019-01-05 06:00:00,0.0,7.83,7.83,63.7,20.0,0,58.6,0.0,0.079,0.079
2019-01-05 07:00:00,5.56,10.15,10.38,61.9,20.0,0,54.0,0.0,0.078,0.078
2019-01-05 08:00:00,249.93,14.15,24.42,58.7,30.4,0,60.4,0.2026,0.077,0.2796
2019-01-05 09:00:00,507.07,18.02,38.83,55.6,25.9,0,66.0,0.3968,0.077,0.4738
2019-01-05 10:00:00,683.44,22.33,43.24,52.1,25.1,1,80.9,0.5246,0.076,0.6006
2019-01-05 11:00:00,783.3,23.85,47.8,50.9,24.7,1,63.7,0.5886,0.075,0.6636
2019-01-05 12:00:00,799.92,24.48,48.93,50.4,24.7,1,64.6,0.5984,0.085,0.6834
2019-01-05 13:00:00,706.51,24.39,46.0,50.5,28.6,1,61.3,0.5361,0.12,0.6561
2019-01-05 14:00:00,573.12,23.63,41.2,51.1,28.4,1,42.8,0.4454,0.199,0.6444
2019-01-05 15:00:00,360.12,21.96,32.99,52.4,34.2,1,61.7,0.2852,0.281,0.5662
2019-01-05 16:00:00,178.55,17.99,25.13,55.6,39.0,0,62.6,0.1278,0.362,0.4898
2019-01-05 17:00:00,0.95,15.56,15.59,57.6,20.0,0,86.6,0.0,0.429,0.429
2019-01-05 18:00:00,0.0,14.56,14.56,58.3,20.0,0,60.1,0.0,0.474,0.474
2019-01-05 19:00:00,0.0,13.68,13.68,59.1,20.0,0,65.0,0.0,0.508,0.508
2019-01-05 20:00:00,0.0,12.88,12.88,59.7,20.0,0,61.6,0.0,0.516,0.516
2019-01-05 21:00:00,0.0,12.06,12.06,60.3,20.0,0,50.3,0.0,0.497,0.497
2019-01-05 22:00:00,0.0,11.27,11.27,61.0,20.0,0,73.4,0.0,0.477,0.477
2019-01-05 23:00:00,0.0,10.54,10.54,61.6,20.0,1,69.5,0.0,0.463,0.463
2019-01-06 00:00:00,0.0,9.88,9.88,62.1,20.0,1,70.8,0.0,0.459,0.459
2019-01-06 01:00:00,0.0,9.3,9.3,62.6,20.0,1,53.8,0.0,0.457,0.457
2019-01-06 02:00:00,0.0,8.83,8.83,62.9,20.0,1,76.9,0.0,0.302,0.302
2019-01-06 03:00:00,0.0,8.47,8.47,63.2,20.0,1,48.9,0.0,0.147,0.147
2019-01-06 04:00:00,0.0,8.13,8.13,63.5,20.0,0,68.8,0.0,0.32,0.32
2019-01-06 05:00:00,0.0,7.8,7.8,63.8,20.0,0,84.8,0.0,0.282,0.282
2019-01-06 06:00:00,0.0,7.56,7.56,64.0,20.0,0,53.0,0.0,0.264,0.264
2019-01-06 07:00:00,7.42,9.76,9.98,62.2,20.0,1,57.2,0.0014,0.258,0.2594
2019-01-06 08:00:00,228.92,13.59,20.61,59.1,34.8,1,63.9,0.1874,0.253,0.4404
2019-01-06 09:00:00,438.95,17.43,30.87,56.1,34.3,1,57.9,0.3525,0.245,0.5975
2019-01-06 10:00:00,644.28,21.95,41.65,52.4,31.7,1,47.4,0.4964,0.227,0.7234
2019-01-06 11:00:00,769.81,23.94,42.7,50.8,26.9,2,63.6,0.5904,0.184,0.7744
2019-01-06 12:00:00,799.21,24.78,44.26,50.2,25.7,2,52.3,0.6094,0.152,0.7614
2019-01-06 13:00:00,710.57,24.82,46.56,50.1,28.4,1,67.6,0.5379,0.122,0.6599
2019-01-06 14:00:00,596.32,24.07,42.35,50.7,25.2,1,53.7,0.4619,0.112,0.5739
2019-01-06 15:00:00,401.48,22.4,34.71,52.1,25.9,1,78.4,0.3177,0.114,0.4317
2019-01-06 16:00:00,198.51,18.58,26.5,55.1,31.2,0,55.1,0.1415,0.111,0.2525
2019-01-06 17:00:00,0.95,16.38,16.41,56.9,20.0,0,59.7,0.0,0.114,0.114
2019-01-06 18:00:00,0.0,15.46,15.46,57.6,20.0,0,71.0,0.0,0.118,0.118
2019-01-06 19:00:00,0.0,14.68,14.68,58.3,20.0,0,50.6,0.0,0.12,0.12
2019-01-06 20:00:00,0.0,13.91,13.91,58.9,20.0,0,65.2,0.0,0.133,0.133
2019-01-06 21:00:00,0.0,13.25,13.25,59.4,20.0,0,76.0,0.0,0.177,0.177
2019-01-06 22:00:00,0.0,12.75,12.75,59.8,20.0,0,46.8,0.0,0.213,0.213
2019-01-06 23:00:00,0.0,12.25,12.25,60.2,20.0,0,64.8,0.0,0.203,0.203
2019-01-07 00:00:00,0.0,11.7,11.7,60.6,20.0,0,66.4,0.0,0.18,0.18
2019-01-07 01:00:00,0.0,11.12,11.12,61.1,20.0,0,71.7,0.0,0.166,0.166
2019-01-07 02:00:00,0.0,10.61,10.61,61.5,20.0,0,51.5,0.0,0.09,0.09
2019-01-07 03:00:00,0.0,10.16,10.16,61.9,20.0,0,50.6,0.0,0.05,0.05
2019-01-07 04:00:00,0.0,9.73,9.73,62.2,20.0,0,69.1,0.0,0.054,0.054
2019-01-07 05:00:00,0.0,9.32,9.32,62.5,20.0,0,66.8,0.0,0.029,0.029
2019-01-07 06:00:00,0.0,8.98,8.98,62.8,20.0,0,66.4,0.0,0.029,0.029
2019-01-07 07:00:00,7.42,11.08,11.38,61.1,20.0,0,67.3,0.0014,0.043,0.0444
2019-01-07 08:00:00,239.31,14.82,24.65,58.1,32.2,0,57.0,0.1933,0.072,0.2653
2019-01-07 09:00:00,499.57,18.53,39.03,55.2,28.0,0,66.2,0.3901,0.106,0.4961
2019-01-07 10:00:00,682.4,22.42,50.38,52.1,25.3,0,66.8,0.5083,0.149,0.6573
2019-01-07 11:00:00,784.72,24.21,56.33,50.6,24.9,0,56.7,0.5684,0.239,0.8074
2019-01-07 12:00:00,804.3,25.06,57.98,50.0,24.7,0,82.5,0.5786,0.358,0.9366
2019-01-07 13:00:00,738.34,25.02,55.28,50.0,24.8,0,68.6,0.5392,0.379,0.9182
2019-01-07 14:00:00,598.3,24.28,48.84,50.6,25.7,0,51.9,0.4509,0.388,0.8389
2019-01-07 15:00:00,396.3,22.63,38.9,51.9,29.0,0,70.4,0.308,0.395,0.703
2019-01-07 16:00:00,186.35,18.82,26.29,54.9,40.4,0,54.1,0.1343,0.386,0.5203
2019-01-07 17:00:00,0.95,16.42,16.45,56.9,20.0,0,71.7,0.0,0.369,0.369
2019-01-07 18:00:00,0.0,15.53,15.53,57.6,20.0,0,75.4,0.0,0.351,0.351
2019-01-07 19:00:00,0.0,14.77,14.77,58.2,20.0,0,55.6,0.0,0.333,0.333
2019-01-07 20:00:00,0.0,14.05,14.05,58.8,20.0,1,73.5,0.0,0.332,0.332
2019-01-07 21:00:00,0.0,13.37,13.37,59.3,20.0,1,68.0,0.0,0.323,0.323
2019-01-07 22:00:00,0.0,12.73,12.73,59.8,20.0,1,72.1,0.0,0.305,0.305
2019-01-07 23:00:00,0.0,12.11,12.11,60.3,20.0,1,82.8,0.0,0.277,0.277
2019-01-08 00:00:00,0.0,11.52,11.52,60.8,20.0,1,62.4,0.0,0.255,0.255
2019-01-08 01:00:00,0.0,10.98,10.98,61.2,20.0,1,57.3,0.0,0.24,0.24
2019-01-08 02:00:00,0.0,10.42,10.42,61.7,20.0,1,55.9,0.0,0.123,0.123
2019-01-08 03:00:00,0.0,9.88,9.88,62.1,20.0,1,56.6,0.0,0.136,0.136
2019-01-08 04:00:00,0.0,9.38,9.38,62.5,20.0,1,64.0,0.0,0.135,0.135
2019-01-08 05:00:00,0.0,8.93,8.93,62.9,20.0,1,68.2,0.0,0.058,0.058
2019-01-08 06:00:00,0.0,8.59,8.59,63.1,20.0,1,67.6,0.0,0.017,0.017
2019-01-08 07:00:00,7.42,11.02,11.24,61.2,20.0,1,73.1,0.0014,0.005,0.0064
2019-01-08 08:00:00,249.29,15.13,22.78,57.9,30.4,1,64.9,0.2034,0.004,0.2074
2019-01-08 09:00:00,507.32,19.05,39.86,54.8,25.8,0,79.3,0.3952,0.008,0.4032
2019-01-08 10:00:00,685.45,23.53,51.61,51.2,25.0,0,62.2,0.5079,0.014,0.5219
2019-01-08 11:00:00,788.42,25.43,57.7,49.7,24.7,0,92.0,0.5677,0.035,0.6027
2019-01-08 12:00:00,805.76,26.3,59.28,49.0,24.6,0,71.1,0.5763,0.057,0.6333
2019-01-08 13:00:00,740.99,26.34,56.7,48.9,24.7,0,56.2,0.5377,0.054,0.5917
2019-01-08 14:00:00,601.22,25.62,50.3,49.5,25.0,0,54.1,0.4503,0.037,0.4873
2019-01-08 15:00:00,406.86,23.9,40.6,50.9,28.0,0,69.6,0.3144,0.02,0.3344
2019-01-08 16:00:00,189.03,19.9,27.47,54.1,39.4,0,62.6,0.136,0.011,0.147
2019-01-08 17:00:00,0.95,17.45,17.48,56.0,20.0,1,71.9,0.0,0.011,0.011
2019-01-08 18:00:00,0.0,16.52,16.52,56.8,20.0,1,69.5,0.0,0.022,0.022
2019-01-08 19:00:00,0.0,15.68,15.68,57.5,20.0,1,64.1,0.0,0.045,0.045
2019-01-08 20:00:00,0.0,14.91,14.91,58.1,20.0,1,56.3,0.0,0.08,0.08
2019-01-08 21:00:00,0.0,14.16,14.16,58.7,20.0,1,49.7,0.0,0.101,0.101
2019-01-08 22:00:00,0.0,13.43,13.43,59.3,20.0,1,60.3,0.0,0.102,0.102
2019-01-08 23:00:00,0.0,12.75,12.75,59.8,20.0,1,73.4,0.0,0.101,0.101
2019-01-09 00:00:00,0.0,12.12,12.12,60.3,20.0,1,67.9,0.0,0.093,0.093
2019-01-09 01:00:00,0.0,11.48,11.48,60.8,20.0,1,53.3,0.0,0.076,0.076
2019-01-09 02:00:00,0.0,10.84,10.84,61.3,20.0,1,67.5,0.0,0.041,0.041
2019-01-09 03:00:00,0.0,10.25,10.25,61.8,20.0,1,69.6,0.0,0.007,0.007
2019-01-09 04:00:00,0.0,9.74,9.74,62.2,20.0,1,56.9,0.0,0.002,0.002
2019-01-09 05:00:00,0.0,9.28,9.28,62.6,20.0,1,67.3,0.0,0.01,0.01
2019-01-09 06:00:00,0.0,8.93,8.93,62.9,20.0,0,66.4,0.0,0.02,0.02
2019-01-09 07:00:00,7.42,11.38,11.68,60.9,20.0,0,54.4,0.0013,0.032,0.0333
2019-01-09 08:00:00,249.1,15.35,22.99,57.7,30.4,1,69.4,0.203,0.046,0.249
2019-01-09 09:00:00,495.6,18.94,34.12,54.9,27.1,1,71.4,0.3948,0.065,0.4598
2019-01-09 10:00:00,666.05,23.63,44.0,51.1,27.2,1,76.6,0.509,0.095,0.604
2019-01-09 11:00:00,779.06,25.56,49.37,49.5,25.7,1,76.3,0.5812,0.161,0.7422
2019-01-09 12:00:00,807.49,26.28,50.96,49.0,24.5,1,52.0,0.5987,0.256,0.8547
2019-01-09 13:00:00,743.94,26.2,48.96,49.0,24.8,1,56.4,0.5581,0.272,0.8301
2019-01-09 14:00:00,604.75,25.44,43.97,49.7,25.1,1,70.9,0.4652,0.245,0.7102
2019-01-09 15:00:00,409.71,23.72,36.28,51.0,28.1,1,70.9,0.3226,0.208,0.5306
2019-01-09 16:00:00,195.08,19.67,25.5,54.3,32.6,1,70.9,0.1412,0.179,0.3202
2019-01-09 17:00:00,0.95,17.07,17.1,56.3,20.0,1,104.3,0.0,0.161,0.161
2019-01-09 18:00:00,0.0,16.08,16.08,57.1,20.0,1,71.5,0.0,0.158,0.158
2019-01-09 19:00:00,0.0,15.21,15.21,57.8,20.0,1,77.1,0.0,0.174,0.174
2019-01-09 20:00:00,0.0,14.27,14.27,58.6,20.0,1,75.3,0.0,0.201,0.201
2019-01-09 21:00:00,0.0,13.32,13.32,59.3,20.0,1,72.3,0.0,0.196,0.196
2019-01-09 22:00:00,0.0,12.42,12.42,60.1,20.0,1,62.6,0.0,0.18,0.18
2019-01-09 23:00:00,0.0,11.6,11.6,60.7,20.0,2,73.4,0.0,0.177,0.177
2019-01-10 00:00:00,0.0,10.94,10.94,61.2,20.0,2,59.1,0.0,0.179,0.179
2019-01-10 01:00:00,0.0,10.15,10.15,61.9,20.0,2,64.4,0.0,0.182,0.182
2019-01-10 02:00:00,0.0,9.43,9.43,62.5,20.0,2,61.9,0.0,0.107,0.107
2019-01-10 03:00:00,0.0,8.98,8.98,62.8,20.0,1,67.6,0.0,0.039,0.039
2019-01-10 04:00:00,0.0,8.88,8.88,62.9,20.0,1,89.9,0.0,0.002,0.002
2019-01-10 05:00:00,0.0,8.88,8.88,62.9,20.0,1,48.1,0.0,0.0,0.0
2019-01-10 06:00:00,0.0,8.58,8.58,63.1,20.0,1,73.6,0.0,0.0,0.0
2019-01-10 07:00:00,5.56,10.82,10.99,61.3,20.0,1,50.7,0.0,0.001,0.001
2019-01-10 08:00:00,182.84,14.44,20.04,58.5,50.0,1,62.1,0.1475,0.003,0.1505
2019-01-10 09:00:00,167.19,18.34,23.44,55.3,88.8,1,77.7,0.1304,0.005,0.1354
2019-01-10 10:00:00,508.16,22.54,38.05,52.0,59.8,1,67.4,0.3926,0.005,0.3976
2019-01-10 11:00:00,259.26,24.64,30.94,50.3,85.1,2,56.0,0.199,0.014,0.213
2019-01-10 12:00:00,590.7,25.59,39.96,49.5,56.2,2,59.6,0.4531,0.03,0.4831
2019-01-10 13:00:00,700.4,25.66,42.74,49.5,33.0,2,73.6,0.5376,0.047,0.5846
2019-01-10 14:00:00,608.18,25.15,40.01,49.9,25.8,2,59.5,0.4754,0.061,0.5364
2019-01-10 15:00:00,411.92,23.73,33.81,51.0,27.9,2,69.0,0.3278,0.07,0.3978
2019-01-10 16:00:00,197.55,19.9,24.62,54.1,38.2,2,67.2,0.1451,0.093,0.2381
2019-01-10 17:00:00,0.95,16.96,16.98,56.4,20.0,2,60.3,0.0,0.117,0.117
2019-01-10 18:00:00,0.0,15.96,15.96,57.2,20.0,2,88.2,0.0,0.114,0.114
2019-01-10 19:00:00,0.0,15.09,15.09,57.9,20.0,2,73.1,0.0,0.106,0.106
2019-01-10 20:00:00,0.0,14.17,14.17,58.7,20.0,2,46.5,0.0,0.101,0.101
2019-01-10 21:00:00,0.0,13.25,13.25,59.4,20.0,2,68.7,0.0,0.086,0.086
2019-01-10 22:00:00,0.0,12.36,12.36,60.1,20.0,3,60.2,0.0,0.062,0.062
2019-01-10 23:00:00,0.0,11.56,11.56,60.8,20.0,3,75.3,0.0,0.053,0.053
2019-01-11 00:00:00,0.0,10.85,10.85,61.3,20.0,3,59.9,0.0,0.051,0.051
2019-01-11 01:00:00,0.0,10.2,10.2,61.8,20.0,3,66.7,0.0,0.062,0.062
2019-01-11 02:00:00,0.0,9.65,9.65,62.3,20.0,3,72.9,0.0,0.058,0.058
2019-01-11 03:00:00,0.0,9.18,9.18,62.7,20.0,3,76.5,0.0,0.021,0.021
2019-01-11 04:00:00,0.0,8.75,8.75,63.0,20.0,3,55.8,0.0,0.022,0.022
2019-01-11 05:00:00,0.0,8.41,8.41,63.3,20.0,3,64.5,0.0,0.025,0.025
2019-01-11 06:00:00,0.0,8.25,8.25,63.4,20.0,3,63.1,0.0,0.046,0.046
2019-01-11 07:00:00,17.72,10.52,10.88,61.6,33.3,3,61.3,0.0088,0.068,0.0768
2019-01-11 08:00:00,249.26,13.95,19.02,58.8,30.4,3,85.5,0.2064,0.078,0.2844
2019-01-11 09:00:00,508.91,18.39,28.74,55.3,25.9,3,71.9,0.4145,0.071,0.4855
2019-01-11 10:00:00,688.08,22.64,36.6,51.9,25.1,3,55.2,0.5424,0.047,0.5894
2019-01-11 11:00:00,792.78,24.75,40.82,50.2,24.6,3,77.0,0.6128,0.035,0.6478
2019-01-11 12:00:00,807.71,25.91,42.28,49.3,25.1,3,89.0,0.6206,0.029,0.6496
2019-01-11 13:00:00,743.36,26.21,41.3,49.0,25.4,3,78.1,0.5753,0.024,0.5993
2019-01-11 14:00:00,611.87,25.81,36.46,49.4,25.1,4,52.6,0.4853,0.031,0.5163
2019-01-11 15:00:00,414.79,24.61,31.83,50.3,27.9,4,63.0,0.3329,0.053,0.3859
2019-01-11 16:00:00,200.33,21.68,25.67,52.7,37.4,3,80.5,0.1469,0.094,0.2409
2019-01-11 17:00:00,1.9,18.86,18.89,54.9,20.0,4,60.7,0.0,0.136,0.136
2019-01-11 18:00:00,0.0,17.83,17.83,55.7,20.0,4,72.2,0.0,0.156,0.156
2019-01-11 19:00:00,0.0,16.95,16.95,56.4,20.0,4,75.6,0.0,0.192,0.192
2019-01-11 20:00:00,0.0,16.14,16.14,57.1,20.0,4,58.5,0.0,0.235,0.235
2019-01-11 21:00:00,0.0,15.32,15.32,57.7,20.0,4,67.2,0.0,0.228,0.228
2019-01-11 22:00:00,0.0,14.56,14.56,58.3,20.0,4,35.4,0.0,0.204,0.204
2019-01-11 23:00:00,0.0,13.95,13.95,58.8,20.0,4,57.6,0.0,0.192,0.192
2019-01-12 00:00:00,0.0,13.43,13.43,59.3,20.0,4,66.3,0.0,0.191,0.191
2019-01-12 01:00:00,0.0,13.0,13.0,59.6,20.0,4,56.4,0.0,0.192,0.192
2019-01-12 02:00:00,0.0,12.47,12.47,60.0,20.0,4,85.2,0.0,0.139,0.139
2019-01-12 03:00:00,0.0,11.95,11.95,60.4,20.0,4,54.5,0.0,0.084,0.084
2019-01-12 04:00:00,0.0,11.42,11.42,60.9,20.0,4,64.4,0.0,0.143,0.143
